Ighv1-20	Ighv8-11
Elavl1	Cpsf1
Kctd7	Fbxl8
TNNT3	Ttn
Brca1	Gm21627
Hrh1	Grm4
Arpc4	IGHG4
Cd80	Pik3r1
Cxcr1	Nmur2
Or4d11	Gngt1
Ehmt2	Ube2e1
Asb5	Neurl2
Ntsr1	MLN
Pcdhga2	Pcdhga2
Ppie	Bivm
Lpar1	Arhgef12
Or8u3-ps	OR8U3
Ssrp1	Elob
Cxcl12	Mchr1
BRD2	Ccnd1
Tas2r107	Fpr3
Grin2c	Gfra4
Alyreffm17	Thoc1
Fbxo41	Fbxl5
Fbxw25	Klhl9
Nedd8	Dcaf7
Prkag3	Cab39
Cenpj	Tubgcp5
Dcun1d1	Klhl25
Adra2c	Adcy6
Fbxl19	Fbxl13
Pramel24	PRAMEF1
Zbtb16	Socs6
Gna12	Grm3
Cldn34b4	Cldn34b1
Adcy3	Fshb
Trmt112	Rps6
CCL5	Nmur1
IGHV4-59	Lyn
Fgfrl1	Fgf22
Gtf2f2	U2af2
Cog7	Cd59b
Cxcl12	Cxcr1
Gps1	Commd1
Rtf1	Rps27a
Spta1	Tmem115
Chrm2	Npy5r
PCBP1-AS1	PCBP1-AS1
LONRF1	Rnf19b
C4A	Meltf
Psmb6	Psmd1
Mxra8	Bpifb2
Hadh	Ndufb1
Alyreffm12	Usp39
Ighv1-64	Itpr1
Ighv14-2	Ighv8-6
Pdyn	Grm4
Rac1	Grap2
Haus2	Ofd1
Tubb1	Tuba4a
Krtap12-23	Krtap12-23
Apc	Wnt1
Fgf10	Rasgrp1
RPS4Y1	Eif4h
Apol11a	FAM20C
Tnfsf10	Tnfrsf22
Srsf11	Ncbp2
Gtpbp2	Gtpbp2
Sumo1	Abraxas1
Rad21	1700013H16Rik
Fbxl15	Klhl22
Psme1	Uchl5
Spta1	SHC2
Mrgprb4	Mrgprx2
Cog6	Dctn1
Fbxw21	Kbtbd8
Lepr	Irs1
Actr1a	Ninl
ARHGEF19	Myo9b
Tas2r116	Tas2r138
Serpina3j	Serpina3m
Fign	Fign
Nts	Hcrt
Scg3	Tnc
PABPC1	Nup210
Gna13	TAS2R8
Ptcd3	Mrpl49
PPP4R2	Rad50
Fbxw10	Fbxl20
Tuba4a	Tctn3
Ighv1-77	Lyn
Pdk3	Pdp1
Bace1	Nat8f6
Ncbp1	Prpf40a
CYFIP1	Arpc1a
Alyreffm5	Upf3b
Oxtr	Tacr1
HIST1H2BD	Paf1
Arhgap12	Arhgef2
Il6	Hrc
Adra2a	Grm3
Gsdma	Gsdma3
Mtmr3	Pip5k1a
Igkv2-109	IGHM
OATP1	OATP1
RPL14	Rpl10a
Opn4	Bdkrb2
Npy2r	GABBR1
Cdc5lrt1	Sf3b1
Tas2r117	NPW
Usp14	PSME1
Ackr3	Cxcr2
Adora3	Sst
Shisa5	Fbn1
Kif4	Kifc1
RPS12	Rps18
Fpr1	Gnai2
Ighv1-82	Fcamr
Dlst	Ndufb8
UTS2R	Kng1
Eif4a2	Eif3d
Trappc2l	SERPINA1
Fpr-rs7	Gpr68
Ncbp2	HNRNPL
Abracl	Abracl
Gm24518	Snord116l6
Seh1l	Incenp
Ube2i	Ube2n
Mrpl49	Mrpl10
Pik3r6	Nps
Mrps24	Mrpl58
Smad2	Wwtr1
Gm56469	Gm55839
Agfg1	Grb2
ADAM6	ADAM6
Polr2g	U2af1l4
Lamb2	Gpc3
Dnajc8	Clp1
Fbxo41	Znrf1
Lrp2	Eps15l1
Ndufv1	Cyc1
Dennd1a	Rab35
Ighv8-9	Arpc1a
SCT	Adm
P2ry4	GABBR1
Polr2i	HIST2H3A
CXCL11	DRD4
Snrpd1	Snrnp25
Gm26246	Gm22285
Wdr36	UTP4
Pramel37	Pramel54
Pramel47	Pramel14
Eif4a2	Eif3c
Rps16	Rbm8a
Srp9	Rps29
Rnf7l	Cops6
Col4a6	Col9a2
Cenpo	Cenpi
Dync1li1	Tmed3
Igkv17-121	IGHV4-39
Eif3j1	Rpl27
Lpar6	Gna15
Eif3j2	EIF3K
LTB4R	Chrm1
Il2rb	Fgf22
IGKV1-33	Cd247
Alyreffm17	Dhx15
Fbxw14	Kctd6
Pip4k2b	Pip5k1a
UBE2V2	Rps27a
Oog3	Pramel51
Psmb3	Psmd11
Ecsit	Ndufb8
Pdgfra	Hbegf
KIAA0556	KIAA0556
Sos1	Irs4
Foxp1	Pou5f1
Rps27a	Aqr
Adm2	Adcy8
GNRH2	Prok2
Syk	Jak1
Clta	SH3D19
Polr2f	GPKOW
Erbb2	Fgf7
Socs1	Ifnar2
Cox7b	COX5B
Tas2r125	Bdkrb2
Srsf5	Aqr
Nmu	Adcy7
Oip5	Cenpu
Smg8	Rpl27a
Fgfr3	Egfr
Pdcd7	Hnrnpa0
Igkv2-112	Ighv1-24
Pramel37	Pramel22
Grb2	Arpc3
Magoh	HNRNPL
Muc13	Muc1
HIST1H2BL	Ctr9
Nup43	Alyreffm9
Haus5	Tubgcp3
Rhoa	Kalrn
Socs3	Socs2
Polr2j	Snapc2
Lrrc41	Socs5
Gm12790	Gm16367
Pramel60	Pramel33
Furin	Cers1
Med24	Med27
Ighv1-24	Ighv6-4
Cdc5lrt6	Bud31
Rln1	Crhr1
TAS2R10	Pyy
Psma2	Psmd7
APOB	Cttn
Rpl11	Rpl36
Tas2r113	Cxcr4
Srsf1	Cpsf7
Gm22128	Snord116l10
Gm16367	Pramel41
Mybl2	Lin9
Asap1	Exoc6
Gspt2	Rpl9
Ccl21d	Insl5
Tek	Pdgfb
Kifap3	Tmed7
Dph1	Dph3
Lpcat2	Pld6
Fbxl20	Asb6
Cct2	Cct3
Garin1a	Garin1a
Trim56	Rps27a
IGLV2-11	Ighv8-9
C1qtnf6	C1qtnf6
Stx5a	Rab1b
CDKN1C	CDKN1C
Ifngr1	Ifngr2
Fgf10	Nrg4
RPL31	Rpl35a
Ift172	Kif3b
Gnai3	SAA1
Pik3r1	Axl
UBD	Psma8
Pik3r1	Trem2
Snrpb	Polr2c
Cftr	Tgoln1
Ep300	Rarg
Erbb4	Pik3cb
B9d2	Tubb5
Crk	IGHV3-7
Agt	F2r
Ighv1-19	FCN3
IGHV1-46	Vpreb1b
Penk	Pmch
Srsf1	Thoc3
ZNF677	ZNF677
F2rl2	Nps
Ndufb6	ATP5G2
Chrm2	Arpc4
Epha1	Epha10
FOXG1-AS1	FOXG1-AS1
Eef2	RPS3A
Gm26188	Gm25816
Map3k14	TNF
Eif4a3	Rpl26
Sart1	Sf3b4
Krt85	LOC100653049
TAS2R50	Pdyn
Eif3e	Rps4x
Arhgap44	ARHGEF26
Hs3st3b1	Sdc4
Mrpl42	Mrpl9
Med12	Med1
Gm24797	Gm56402
Ighv1-34	C4b
Trex2	Trex2
Eif1ax	Fau
S1pr3	Gpr18
Hrh1	Prok1
Galr2	Hcar1
Fpr-rs6	Gabbr2
VHL	Asb4
Ssr3	Rpl27a
Rps28	Ssr1
Penk	Npbwr1
Cstf3	FIP1L1
Alyreffm3	Sart1
Alyreffm17	Syf2
Pramel15	Pramel38
Ins2	Rps27a
Qrfprl	Grm5
Trrap	Vps72
Inpp1	Inpp5a
Prame62	PRAMEF2
COL7A1	Stx5a
Zfp62	Zfp62
Prss56	Prss56
Csnk1d	RPP21
Vav3	Jup
PRAMEF12	Pramel41
Gtf2h2	Polr1b
Ces2e	Ces2f
Camk2b	Fgf20
Tas2r140	Ccl27al
Pramel54	Pramel45
Pik3cg	Adora3
Tas2r105	Oxgr1
Csf1	Apoa2
Cyfip1	Igkv8-34
Tmed7	Cenpe
Mta2	Ing5
Ccdc59	Sftpb
Srsf9	Papola
Smg6	RPS2
GTF2H4	GTF2A2
Ereg	Psenen
Gm24609	Gm23953
MED10	Thrap3
Sycp2	Gm21488
Gpr25	Gpr15
Acap1	ACAP1
Msln	Fam20c
Ccr9	Agtr1b
Nup107	Hspa1b
Lhcgr	Ptgdr
Nmbr	Hcrtr2
CTTN	Epn1
Mrpl32	MRPS18B
Vamp4	Cog2
EPHB6	Efnb2
CWC25	Sympk
Alyreffm12	Hnrnpm
D130043K22Rik	Hip1r
Srsf6	Ddx46
RPL7A	Eif3h
Tgfb3	Itgb3
SAA1	TAS2R41
Apoe	Msln
Arcn1	Rint1
Smad2	Nodal
MIR4511	MIR4511
Neo1	Boc
Myom3	Myom3
Or4x15	Gngt1
Mrps11	Gadd45gip1
Anxa1	Tas2r136
Haus6	Cntrl
Mtnr1a	CXCL8
Duxbl1	Duxbl1
PNLIPRP2	PNLIPRP2
Thoc2	Upf3b
Arhgap5	Arhgef5
Wdr77	Smarcc1
Dhx9	Cd2bp2
Rpl3	Eif4b
GACAT1	GACAT1
Exosc10	Exosc3
Semp2l2a	Sae1
Apol11a	Serpina1e
Fgf17	Nras
Fbxl18	Rnf7
Topbp1	Wrn
Grin2b	Lyn
Tuba3a	Tbcc
Inpp4b	Pip4k2a
Tas2r115	Adcy4
Pik3ca	Ighv6-7
Ighv13-2	Itpr2
Sf3b1	Prpf31
Klc2	Kifap3
Nek2	Cdc26
RPS11	Srp19
Vav2	IGLV1-44
Gdnf	HRAS
Mrpl30	Mrpl50
Polr2i	Alyreffm2
Adrb3	Glp1r
Vps4b	Vps37d
Kbtbd13	Fbxw16
Csf2rb	HRAS
Ltbp1	Ahsg
Snord116l16	Gm25474
Rab6a	Dynll1
Psmb8	Psme3
Gcsam	GCSAM
Lig3	POLD3
Gtf3c4	Polr3k
ATP5J	Slc25a5
Rbmx	Lsm8
Alyreffm6	Rbm17
Gm24518	Gm22417
Ndufs5	NDUFB10
Pramel25	PRAMEF11
Acsf2	Acsf2
Nbn	Rad17
Nup160	Rad21
Col26a1	Col17a1
Snord116l17	Gm22776
Rae1	PABPC1
Wapl	Cenpk
Eps15l1	Sh3gl2
Lpar3	Bdkrb1
DDX39B	Nup37
Ap2b1	Fcho1
Calu	Serpina1c
Or4b12	Gnb1
RAB41	COG5
Tas2r116	Cxcr3
Mrpl24	Mrpl40
Rac1	Pak2
Gm22812	Snord116l3
Plk1	Ska1
Nup98	Hikeshi
Gna15	Ffar1
Ap2a2	Ldlr
Fbxo44	Dcun1d1
Zxdc	Zxdc
Cit	Dlg4
TAS2R7	Fpr-rs6
Gas6	Pdia6
Psmd11	Psma7
HERC5	Fbxo27
Snord116l15	Gm24618
Mrps24	Mrps11
Gm25155	Gm22373
IGLV2-11	Ighv10-3
Hcrtr2	Bdkrb1
Fbxw28	Asb8
Elob	Ankrd9
UTS2R	Trio
ATG16L1	Atg7
INTS3	Snapc1
Dnajc6	Lrp2
Mrps24	Mrpl32
Polr2a	Polk
ATP6	ATP5G2
Ubc	Cftr
RPL39	Eif3h
Klk14	Spink6
Wdr33	Cwc22rt5
Col5a2	Col25a1
Ighv8-11	Ighv1-56
Bag3	Dnajb1
Gm24153	Gm22128
CXCL1	Ccr10
Foxo3	Cdk5r1
Ntsr1	Chrm5
Vav1	IGHV3-33
NDUFA11	Ndufa1
Ptger3	S1pr3
Rpp40	Rpp25
Mrpl41	Gfm1
Nup98	Thoc2l
Dlst	Idh3a
Ercc2	Nelfb
IGHV3-30	C1s2
RPS11	Eif2s1
Eif4a3l2	CPSF1
Col5a3	COL24A1
Tpm3-rs7	Myl4
Cog4	Sptan1
App	Cxcr2
Smyd1	Smyd1
Gtf2f1	Rbm8a2
Smc1b	Gm20894
Trbv12-1	Trbv12-1
Timmdc1	Ndufa8
WBP11	Isy1
Tas2r130	Grm6
Cep135	Ajuba
Ncbp1	U2af1l4
Fbxw27	Klhl25
Topbp1	Rad51
Smg8	RPS2
Gm25474	Snord116l15
Ncbp1	Gemin4
Pacsin2	Sh3gl2
AGER	Capza2
Ntsr2	Cckbr
ATP5I	Uqcrfs1
Kxd1	Wwp1
Dctn5	Cd55
Ghrhr	Pik3r6
Dync1i2	Tubgcp6
Psme3	Psmf1
Fbxl16	Fbxl22
Ero1a	Ssr1
Arhgap23	Itsn1
Shc1	IGLV1-47
Akap9	Iqcb1
Rln3	Rxfp2
Sec61b	Rpl34
Rasgrf2	Camk2g
Ntsr2	Mchr1
Ighv1-62-1	Itpr2
Arrb1	Dnm2
Zbtb16	Fbxw19
Trmt112	RPL31
Wnt10b	Fzd4
Ufd1	Kxd1
Mrpl19	Mrps2
P2ry6	Pmch
Crk	Igkv8-16
Syde2	Rhot1
Ssr1	Rpl26
IGHE	Igkv8-18
Nup107	POLR2A
Actr2	IGKV5-2
Prpf3	Alyref2
Psmb5	Adrm1b
Hdac1	Tbl1x
Gspt1	Rps6
Rhoc	Depdc1b
Pkp4	Prss8
Ighv1-71	Fcgr2b
Sap18b	Brms1
Erbb2	Spta1
IGKV1-12	Fcnb
Rap1b	Grb2
Nudc	Ppp1cc
Agfg1	Fnbp1
Scarb2	Fcho2
Cdk2	Skp2
HTC2	HTC2
UCA1	UCA1
Eif4a3	Lsm2
Ptger4	Plcb2
Ndufs3	NDUFB10
Ago2	Nup205
Tas2r125	Hcar2
Taf7	Taf4b
Crk	FGA
Jak1	Kl
Ighv1-74	C1s1
Sugp1	DHX16
Ptger3	Rln3
TAS2R41	Adcy8
Fbxw26	Klhl2
Eefsec	Rps26
Igkv8-24	IGHG1
Cog8	Dynll2
Gm20850	Pot1a
Pcf11	Thoc2l
St3gal1	Muc4
Pramel45	Pramel4
Gm25155	Gm23767
Fchsd2	Fchsd2
Spta1	Dlg4
Fbxw7	Fbxw18
Sptbn4	Il2
Slc22a29	Slc22a26
Mrpl57	Mrpl50
SERPINA1	Kng2
Ighv8-11	Tec
Csf2rb2	Fgf7
Nup107	Uba2
Synj2	MTMR9
Gnb1	Adcy8
Ranbp2	Thoc5
Serpina3k	Serpina3j
Insl5	Lpar3
Gng2	Gpr25
Rnf114	Fbxw8
Rps7	Wdr46
Ints13	Zc3h8
Sf1	Cwc22rt3
Rab8a	CEP72
Arhgap31	Arhgef7
Clp1	Rbm17
Sh3kbp1	IGLV2-14
Fgg	Tnc
RPS3A	Rpl13
Rrm1	Txnrd1
Uqcrfs1	Ndufb9
Gzmf	Gzmg
Prkag3	Ywhaz
Slc43a3	Slc43a3
Serpinf1	SERPINF1
Mbd3	HIST1H4I
Mtnr1a	S1pr1
BC048507	Tmed7
Cep57	Tubgcp2
Grin2b	Hgf
Grm3	Cckar
Mzt1	Tubgcp2
Ucp2	Ndufb4
Pik3ca	Pik3cb
Snrpb2	Cwc25
Tas2r130	PF4
Ywhab	Fgf2
Taf11	Gtf2h5
D130043K22Rik	VAMP7
Actr3	Gm20730
Tas2r137	Tas2r119
TAS2R9	Nmur2
Fbxl12	Nae1
Arap1	Fgd1
TAF4	Ercc3
Defa24	Defa43
Clta	Mapk1
Fbxl16	Rbx1
Cftr	Cbl
Tagap1	Fgd2
Gapvd1	Cbl
Sf3b3	Zcrb1
Zw10	Pds5a
Mvb12b	Vps36
Galr1	Kng1
Snord116l9	Gm26365
Gm30737	Stag1
APOB	Msr1
Fbxl14	Lonrf1
Pramel51	Pramel19
Pfdn1	PFDN5
Cct8	Gnb5
Syvn1	Amfr
Trmt112	Trmt11
Pak1	IGLV3-19
Ighv8-2	Ighv1-58
BC048507	Tubgcp5
Kcnj9	Gngt2
Rbmyf4	Rbmyf9
Vgf	Cst3
Bcr	Tiam2
IGHV3-11	C1s1
Nedd8	Wdr5
Gm25939	Gm24497
Traf3	Ltbr
AP2A2	Efnb3
Pkn1	Ar
Qrfpr	GPR132
Ptger4	RLN3
Gna15	Trpc7
Gm2012	Spo11
Igkv8-18	IGLV3-25
Tfip11	LSM2
Cpsf2	Hnrnpa3
Tas2r114	Grm8
Krtap2-22	Krtap10-27
Polr2g	Hnrnpr
VCX3A	VCX3A
Tas2r102	TAS2R60
Uba6	Usp5
Bub1b	Xpo1
Ap2a1	Rps6ka5
UBE2V2	Rad50
Gcnt2	GCNT2
Paip1	Tpr
LINC02549	LINC02549
Pik3cb	Igkv6-32
RPL31	Uba52rt
Ighv1-37	Vav1
Chn1	Fgd4
Mrpl46	Mrps17
Eif1ax	RPS25
IGHV1-2	Arpc5
Igkv6-20	IGHG4
Rplp0	Rbm8a
Psme3	Psma4
Src	TJP1
Srrm2	Sf3b1
Plk1	Fzr1
Kir3dl1	Tyrobp
Rbx1	Asb2
Npbwr1	Arhgef1
Ccl21a	Agtr1b
Gnrhr	Casr
Fpr-rs7	HTR1E
Rhou	Rhog
Cul1	Ube2m
Ighv8-8	Ighv1-12
Sptbn2	Copa
IGKV1-5	Ighv6-6
Pramel29	Pramel18
Hdgfl1	Hdgfl1
Dvl2	Hip1r
Fbf1	Haus4
HIST1H2BC	Wac
Dnaja4	Stip1
Cul3	Commd1
Gm25471	Snord116l15
Taf13	Gtf2b
Cblb	IGHV4-39
Abi1	Arpc1b
Cd247	NCR3LG1
Acd	Pot1a
Cdc5lrt4	Prpf4
Gm22285	Snord116l2
Uqcr11	Slc25a27
Eef1e1	LARS
Tkfc	Aldob
Grp	Tbxa2r
Krtap10-31	Krtap10-31
FBXL21	Ubr2
Kxd1	Ldlrap1
Tas2r130	Grm8
SRC	Ereg
Rpl11	Srp19
Fcnb	IGHV3-30
POLR3G	Polr1d
Sec11a	Srpra
MLNR	Lpar6
Cct4	Tubal3
IGLV3-1	Arpc1a
Galr3	Pik3cg
MHS4	MHS4
Ighv1-58	Lyn
Itk	Igkv6-25
Lpar5	Tas2r126
H2-Eb2	Ptpn22
Tcea1	Gtf2h1
H2-M1	B2M
Ighv1-15	Igkv8-18
Magea9	Magea3
Plk4	Cep152
Cela2a	Pkp2
Uts2b	MLN
P2ry1	Cysltr1
MLN	Grk5
YWHAE	TUBGCP3
Pcna	Rpa2
Fpr-rs7	Gm28040
H3F3A	Taf1d
Puf60	Upf3b
SNRPD2	Snrpb2
Or2a57	Or2a57
Mrpl41	Mrpl39
Eef2	Rpl29
Nup88	EIF4A3
Sst	NPBWR2
RPL31	Rpl3
Pla2g2a	Pla2g4c
Anxa1	Htr1f
Psme4	Uchl5
Grb2	Wipf3
Grin2d	Il2rg
Defa33	Defa42
RPL36A	Smg7
Nxf1	Pan2
Krt1	KRT40
Fbxl15	Elob
Prl7a2	Rbx1
Tgoln1	Fgf23
Tas2r121	Fpr-rs3
Alyreffm13	Snrpa1
Defa36	Prss1l
Tas2r108	Adora3
LINC00687	LINC00687
Fbxo31	Klhl2
Mbtps1	C3
Rbbp5	Pygo1
Fcgr2b	IGKV2-28
Gnaz	Tas2r126
Wsb2	Cops7b
Cox5b-ps	ATP5G2
Dll4	Ubc
Col4a6	Col5a2
Ssr2	Rps6
Aak1	Vamp4
Itga6	Dst
HNRNPH1	Sf3b6
Cep135	Cep162
Cul2	Gan
Src	Cd86
Gpha2	Adcyap1
Prpf4	Ppihl
Rplp2	Rps18
Ubb	Tdpoz2
Gnrhr	Uts2b
Arhgdig	Gdi2
Adra2c	Pomc
KRT39	Krt24
Ap1g1	B2m
Mrpl21	Mrpl49
Chst7	Bcan
Pramel13	Pramel56
Ear1	Ear1
Gna11	Anxa1
Krtap12-21	Krtap10-30
Synj2	Cftr
Kxd1	RPS9
Mrpl50	Mrpl51
Wbp4	Cwc25
IGKV2-30	Elmo2
Hpgd	Ptgr2
IGKV1-17	Nck1
Snord116l9	Gm24760
Crnkl1	Alyreffm15
Pkn1	Elmo1
Mrpl24	Gfm1
Ndufa8	Ndufb4
Gtf2f2	Tra2b
Nr1d2	Med1
Npbwr1	Ppbp
Defa24	Defa20
ANKS4B	Anks4b
Gcg	LTB4R2
Cd2bp2	Aqr
Tmed10	Golga2
Rps14	NOC4L
Arfrp1	Cog4
Sap130	Taf12
Ska2	CENPP
GNAQ	Ffar1
CYSLTR2	Tacr3
Rpl11	Eif2s1
Prkab1	SESN2
Defa38	Defa3
Fpr-rs7	Grm4
Mrpl54	Mrps2
Col4a4	Col9a2
Tex19.2	Tex19.1
Dync1i2	Cep164
Apol7c	Apoa5
Prkag2	Becn1
Tfg	Cnih3
Icam2	Cd209a
Igfbp5	Fam20c
Fbxw15	Kbtbd7
Lpar1	Ccr3
Ccl21e	Ccr4
Ppp1cc	Cenpo
NOC4L	Utp20
Orc5	Prim2
Cdc25b	Cdc27
Ighv8-13	Vav1
Fem1a	Fbxl3
Cdc25c	Phf8
Spns3	Spns3
Fbxw13	Klhl22
RPL18A	Rplp2
FGFR1OP	Nedd1
Pla2g4e	Cdipt
Itsn1	Fam13a
Polr2h	CDK7
Polr2a	Hnrnpa2b1
Ubc	Pold1
Pcm1	Rpgrip1l
Klhl13	Klhl22
Ccl27b	Htr1a
Terf2	Gm20817
Tgoln1	Qsox1
Wdr5	Dcaf6
Igkv15-103	Ighv1-50
NFATC4	NFATC4
Vamp2	Adrb2
Zfp830	Polr2f
Rasgrp1	Jak1
Gna13	Adora1
Gm23141	Gm26502
Amph	Adrb2
IGHV1-2	Fcer1g
Cxcl13	Nmur1
Chrdl1	Lamb1
Dcn	Ext2
Ighv1-49	Arpc1b
Fshb	Adrb3
Sstr3	Drd3
ATP5I	Uqcr10
Fpr3	Tac1
Pramel4	Pramel27
Fbxw24	Klhl2
Ighv1-9	Cd79b
Rpl28	Rpl22
Mrpl42	Mrpl37
Tada2b	Usp3
Stam	Arpc5
IGLV2-14	Ighv1-5
P2ry4	Gng2
Nmu	P2ry10
Zmym5	Zmym5
Cd247	IGLV1-44
Rnf40	HIST1H2BC
Ndufa5	Ndufaf5
Polr2e	Gtf2h5
Pramel55	PRAMEF6
Or5m3	Gnb1
Rbbp6	Znrf2
FCN3	Igkv2-112
Gnas	Ramp1
Chrm3	Pik3r5
Cyp3a16	Cyp3a16
Rad21	Gm10487
Cdc5l	Srrm1
Fbxl12	Ube2a
MIR4677	MIR4677
Pramel37	Gm2042
Socs5	Asb8
Pomc	Ptger4
Cops5	DCAF11
Sec61b	Rpl10a
Gm20820	Syne1
Med12	Med25
Ighv8-4	Ighv8-4
Gpc6	Lrp8
Alyreffm15	Ppie
P2ry13	Npw
Ube2i	Gm4297
SP100	Nup85
Avpr2	Adcy9
Med13	Med29
Klhl11	Fbxw4
Ndufs2	Ndufb3
Csf2rb2	Spta1
Plrg1	Alyref2
Klrd1	Btk
EEF1B2	RPL21
Snord116l1	Snord116l15
Col5a1	COL18A1
Uba52rt	Rnf146
Gm20906	Stag3
S1pr2	Pyy
Sap130	Atxn7l3
Qki	Qki
Zfp58	Rslcan18
Apol11b	Apol11a
Ighv8-12	C1qa
TAS2R5	Sstr1
Ins1	Rps28
Rhoj	Depdc1b
Gm25074	Gm24264
Gm24518	Gm22941
Gm28040	Ltb4r2
Skp1	Cops7b
Tas2r109	Npy1r
Pik3cg	Sst
PRAMEF27	Pramel17
Taf9	TAF4
Ighv14-3	Igkv2-112
Tufm	Mrpl12
Hipk3	Hipk3
Tnfrsf1b	MAP3K14
Hcrtr1	Chrm1
Baiap2	Ighv1-69
Ccl6	Adcy4
Tas2r131	TAS2R42
Pik3r6	CCL5
Fgfr3	Fgf6
CPSF1	Lsm2
GCGR	Trh
Ighv1-36	IGHV3-23
Igkv2-112	Ambp
Gnas	PDE4C
Psmb6	Psmd10
Fpr-rs4	Sstr1
Ghsr	P2RY11
Elob	Asb12
EEF1D	Rpl29
Fbxw9	Lmo7
GNRH2	Gm28040
Gm20906	Rec8
Krt7	KRT31
GTF2H4	Taf13
Stard8	Plekhg2
Nup43	Nup37
Zkscan4	Zkscan3
Jup	Dsc2
Cherp	Prpf19
BGLT3	BGLT3
Amd1	Mat1a
Srsf7	Nudt21
P2ry1	Gcgr
Itpr2	IGLV3-21
Asb11	Asb18
Rpa2	GTF2H2
Cxcl5	Gpr18
Adora3	Hc
Itpk1	INPP5D
Fev	Fev
Polr2e	Sart1
Aurkb	Nup37
Ighv15-2	IGKV5-2
Tbp	Taf3
Vmn1r72	V1rg10
Gpr45	Glp2r
Slc18a3	M6pr
HLA-DPA1	Fyb1
Hnrnph2	LSM2
Tinf2	Gm4297
Muc5ac	MUC16
MED18	Ncor1
Ighv1-53	Blnk
Gspt1	RPL31
Tas2r103	Fpr-rs7
Srsf11	Snrpb2
VHL	Fbxl8
Nxf2	Alyref2
Snx9	Reps1
P2ry10	Pmch
Cdc5lrt6	Eif4a3l1
Apol10b	Cdh2
Trmt112	Rplp0
Ncbp1	Hnrnpr
Itpr2	Igkv8-19
Fau	Srp72
Elob	Fbxo22
Gm26246	Snord116l11
Ppp2r1a	Pcm1
Tpx2	Cep135
Gm26188	Snord116l1
Fbxo31	Skp1
Pramel26	Pramel38
Rpl19	Eif5b
Stat1	Ifna13
Mrpl20	Mrps18c
RPS10	Rpl30
Gnrhr	Prokr2
Mrpl42	Mrpl54
CXCL8	Htr1a
Cpsf1	Hnrnpu
Vmn1r261	Vmn1r74
Fbxw25	Fbxo2
Ccar1	PRPF31
Dag1	Pomgnt2
IGLV1-47	IGHA1
Tas2r117	Agtr1b
Btrc	Siah1a
Rpl35	Eef1g
Apol10a	Apol11b
DIH1	DIH1
Nedd4l	Fbxl3
IGHV3-30	Grap2
Hcar2	Agtr1b
Cpsf1	Phf5a
GNAQ	Trpc7
Ssrp1	POLR2A
Ighv1-80	IGHV4-39
Tas2r103	Lpar1
Cdc5l	Polr2e
Topbp1	RAD17
Etf1	Rpl7
TAS2R13	Cxcr4
Ighv1-11	Crk
GNRH2	Grm4
Htr1b	Adcy9
Snord116l14	Snord116l13
Sf1	Lsm7
Reps2	Trip10
Dab2	TGOLN2
Gtf2h5	Usp7
Fbxw5	NEDD8
Drd5	Adcy8
Ighv1-5	Vpreb1a
Sun1	Gm30737
Tas2r110	Ccl19
Men1	Msln
H2AFX	Gm28897
B4galt1	Slc2a1
Ybx1	Magoh
Rock1	ARHGEF4
Cdc6	Chek1
Stx5a	Kdelr1
Calcrl	Pik3cg
Mrpl24	Mrpl39
Polr2f	Ncoa3
Lpar3	Arhgef1
Synj1	Necap1
TAS2R7	S1pr5
Cdkn1b	Orc2
Fau	Rplp0
Fpr-rs7	Prok1
Ap2a1	Vamp8
Muc19	St6gal1
Camk2a	Egfr
RPS4Y1	Rpl24
Ppp2r1a	Dctn2
Canx	Sar1b
Ighv1-84	IGHV3-23
Utp14a	FBL
Ubc	Nras
Ighv1-4	Cd22
Gab2	Igkv8-34
Spcs3	RPL41
Spc24	CENPP
Cpsf3	Xab2
Polr2i	Lsm6
HSPB11	Ift57
Brca1	Gm20903
Tmem129	H2-M11
C1R	IGHV4-34
IGLV2-11	Lyn
Mtrf1l	Mrps23
Polr2g	Cwc22
Mrps17	MRPS12
Arhgef11	Syde2
Pramel40	PRAMEF14
Psma2	Psmd5
Polr2d	Sf3b1
Dync2h1	WDR60
Cox7c	COX1
Ccl21e	Ackr4
PRAMEF14	Pramel24
PABPC1	Rpl36
Rpl30	Rplp2
Eif5	Rpl7
Fbxw14	Dcun1d1
Il27ra	Jak2
Tpx2	Cep192
WDR81	Wdr81
HLA-DRB1	Cd74
Tas2r113	HTR1D
Slc22a19	Slc22a26
ATP5C1	Ndufa11
Alyreffm6	Ptbp1
TAS2R14	Gnai1
Mrps22	Mrps18c
Snrpc	Cwc22rt3
Tas2r121	Pdyn
Sgip1	Fnbp1
Myo10	IGHV4-39
Plk1	Sec13
RPS11	Eif3g
Arhgef19	Arhgap30
Srsf6	Upf3b
Hmg20a	Hmg20a
RPS24	Spcs1
Ighv1-37	Itpr1
C3	Htr1b
Gm21650	Pot1a
Ccl21f	Ccr5
Abo	Abo
Ighv6-5	Igkv8-18
Ndufs8	NDUFA6
Ercc2	CTDP1
Apol7a	Cst5
Alyreffm1	Srrt
NDUFA6	Slc25a27
Nckap1l	Lcp2
Tas2r121	TAS2R31
Rpl35a	Casc3
U2AF1L5	Polr2k
Mapk14	Khsrp
Gps1	Ercc8
U2AF1L5	Prpf38a
C3ar1	C3
Zwilch	Clasp1
